,Unnamed: 0,blockNumber,txHash,txTimestamp,gasPriceGwei,fee,submitter,payeeAddress,oracleName,amount,txDate
1355,1355,15725725,0x123ed390bfa0d58c49ef9d4088a5c86dedbb0a2c6e63da395fcd5018f2e70497,1665501635,50.104808077,0.8632793878280454,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,5.165039472857312,2022-10-11 15:20:35+00:00
1371,1371,15769645,0x0e84d3a13b3ddcd01b0907c681d87913d762cd32c7be52659c8de5d5a7d21065,1666031675,59.620946466,1.0319102790496653,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,5.524678072,2022-10-17 18:34:35+00:00
1387,1387,15782883,0x17fead9aeb43a2df467eb8b7d530c8ce8151b397a0d4eaa0b25f6ff9355c98c5,1666191311,65.0,1.07150212,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,0.30253995,2022-10-19 14:55:11+00:00
1403,1403,15819142,0x7abf819d5b3e708bc53f5566ab7c9e136c957aedc2e38cd4246f52a2d02578ea,1666628879,70.816900251,1.2318435503452867,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,2.210375975950281,2022-10-24 16:27:59+00:00
1419,1419,15870336,0xf2e510a8ce3a9616a1a954d910f51b874118389bf7ae9cce19ce3fc63df65221,1667246987,49.56853593,0.884748054286531,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,8.362986645485604,2022-10-31 20:09:47+00:00
1435,1435,15919867,0x1fd18d520921a73ddb7e487ce040b08e3af74c5e26c5bb2072a20394b519c126,1667844839,37.974630643,0.6714288368047927,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,8.899215411300952,2022-11-07 18:13:59+00:00
1451,1451,15970780,0x514ec897c8360704ba53bbb94a452679dca35ad3ada524c78bc48fe1c7e14ae5,1668459095,41.193002872,0.7311440823657885,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,15.948359587338729,2022-11-14 20:51:35+00:00
1467,1467,16020751,0xf8d0136998d351866e126154a0e54f31062c23371ba78cb7e7909b67a12971bb,1669062215,29.099299861,0.5199331661321107,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,3.523747510386513,2022-11-21 20:23:35+00:00
1483,1483,16070311,0x9ad382080f4c65295586142940c8c2b673cd9fa93d451be2d92e22c14d7e83a8,1669660499,30.0,0.52843497,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,8.454510102985918,2022-11-28 18:34:59+00:00
1499,1499,16120642,0x2068c3a5e8ed1409b4f110209f7eaf90164b62d5a263ae6652f7e2fb23fdd7f5,1670268143,53.365787455,0.9493479542755624,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,10.053127759488918,2022-12-05 19:22:23+00:00
1515,1515,16170306,0x0fb41cc605fdc9389a557d43c24343f8aaadf1a21101dc35f94f8dba2625a6fb,1670868443,55.724906575,0.9803883980652486,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,6.441147557874224,2022-12-12 18:07:23+00:00
1531,1531,16221430,0xf846414228d5c59f771e07a900d12b4d646f614e5cf8585936018099026e9f6f,1671485327,100.0,1.7724961,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,9.3266721079709,2022-12-19 21:28:47+00:00
1547,1547,16247970,0x1af4b4237c8b718fac8ff6fed6e131835bc93fe5e8fb9e769ddc831d85d0133e,1671805115,100.0,1.7237761,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,1.315173616,2022-12-23 14:18:35+00:00
1563,1563,16321125,0xf69d45b616149a7e71bb5fa36b21237d9a5bdf185185688367e0be0f78159535,1672687067,50.0,0.88806805,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,10.83505096627035,2023-01-02 19:17:47+00:00
1579,1579,16377546,0x6bd2c92adeb25f7841cf9edb668c8eb40b1ddc80ad4b5ca052411b59ca00876e,1673367419,30.0,0.53267283,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,3.707145626,2023-01-10 16:16:59+00:00
1595,1595,16427545,0x92789c54b9c3591b35819c29a2509ff16789e3d54e21d0c73d393310b5d7f1a6,1673970827,52.0,0.932285172,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,8.973528096864024,2023-01-17 15:53:47+00:00
1611,1611,16471502,0x548404011f1137ff27122d283f2f4c94cdb7dc129fe59882e1d4cb893a87d168,1674500963,35.927507094,0.6374483214811888,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,8.223945981432763,2023-01-23 19:09:23+00:00
1627,1627,16499282,0x1a507e9193503f0a97a6c0e43d8c1ff59bc62b6f951af3cddaa5842d18f2dc59,1674836159,78.39112268,1.3762052314901976,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,4.703895738309371,2023-01-27 16:15:59+00:00
1643,1643,16578530,0xa48053e41812df563b7060505cfd8407785887fa2b36baa855a28bbc9c4bc1ca,1675792535,53.307976867,0.9561014342317208,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,12.865029634068277,2023-02-07 17:55:35+00:00
1659,1659,16622054,0x8842913308a8ea2c66f032d2a62d36666b0dfc9a998a916bec07d625b74a75b8,1676318099,28.738889597,0.5088493135211125,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,17.560530453580053,2023-02-13 19:54:59+00:00
1675,1675,16677774,0xe2b1647313a776c6ba7f406b2bcc2a10c84201a08ad512580aa1ba62b77cf72b,1676993339,46.130304689,0.822722405421838,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,23.6989553252284,2023-02-21 15:28:59+00:00
1691,1691,16726929,0x6f239f907fcc5ddd6e0df89a03a56ef25ca812dd944c13c0cfc3b95d86223bbd,1677590603,32.644975516,0.5774879519842887,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,15.333910045184888,2023-02-28 13:23:23+00:00
1707,1707,16770720,0xf98e3c407ac092497184d27c46dd64b30a91d0ee10631c49d3bb774fa321ec59,1678122767,72.683898194,1.2745422459656424,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,7.18887941761179,2023-03-06 17:12:47+00:00
1723,1723,16821395,0x0a7be008123a5b90b2f9e07f4d432efbeb8c9a13b9e06b8baa87f022448b61ea,1678738727,30.700095904,0.5490822979776614,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,22.765521444199084,2023-03-13 20:18:47+00:00
1739,1739,16870466,0x85a21a8a241aeff3335a106be4c95cf717eb38371ee72ea559fa26b8ae95af31,1679334455,29.902044057,0.5316921027412004,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,11.785945413731866,2023-03-20 17:47:35+00:00
1755,1755,16925451,0xbf040e67f22aa9e51d85f312cee83954f690b62485002783f55580358b1ecb4e,1680001883,27.166940065,0.4817092122486042,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,4.125217025,2023-03-28 11:11:23+00:00
1771,1771,16970176,0x46a3bc22e3287155b6e8db0a83fdeb0c059d087459ab307a7436128cba698932,1680545375,96.906345095,1.7081042837081477,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,3.014041554,2023-04-03 18:09:35+00:00
1787,1787,17017970,0x091a2e491f1628e82f0a02b9f318c6007927f915319c022aa3aa1f306beccca1,1681131839,29.521850058,0.518956956010417,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,10.709178069308704,2023-04-10 13:03:59+00:00
1803,1803,17066428,0x2f602b8232269226b82563101749279a8dfdf5e213147abf9a67412ce520afc6,1681733687,37.450307903,0.6531154311308345,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,13.798698168424336,2023-04-17 12:14:47+00:00
1819,1819,17117406,0xc0528b2f9fbf6c5233fd788a0ea8909ecbbbaad05661d069e2ee73c070704461,1682354579,58.764868852,1.0357305196921558,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,17.88277120741814,2023-04-24 16:42:59+00:00
1835,1835,17168461,0x1d76e1860f7fdbbd291b394e8274bb00035c0d3dccd00f0473d8a47cf605e80f,1682974271,77.882112526,1.3599586793398932,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,5.754158391850976,2023-05-01 20:51:11+00:00
1851,1851,17217663,0x2a1ce7ec93a522e9f00e1c4f1950e69d257e3bd02ded8989983275f00720bbb5,1683571871,147.137755624,2.563516228486722,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,8.541437069586063,2023-05-08 18:51:11+00:00
1867,1867,17266951,0xdf3971d88530bd77cf9f91dfff58182f323913463695f4b75211e4d7ab2f065c,1684175243,75.229021342,1.3284255798169784,0xf4729a2f6c167aa4e28df41d8f8bbaee91cdd174,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,19.14696087141889,2023-05-15 18:27:23+00:00
1883,1883,17321828,0x295c86ff306a5bf39baf29f1a4e3e4e2444b80d52a72a8399e8925f3b021c101,1684843607,64.595265825,1.1337773330704506,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,16.39932191338919,2023-05-23 12:06:47+00:00
1899,1899,17373386,0xa91db173ac15a9e93039adb4912ab353823cf0b3fe643747025fc92bd38b10b9,1685469683,61.390178161,0.4441121419219269,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,7.91038653847804,2023-05-30 18:01:23+00:00
1915,1915,17421379,0x735f1f9c87c71bd7926cfcc2a775311f7e7b9f358179bd6dbe17fb79a9aaa5a7,1686054155,35.755159412,0.5250847891406066,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,7.565933929891728,2023-06-06 12:22:35+00:00
1931,1931,17471591,0x3ee550b337f8dc726bb91993d9c2359adbaa350c95b502497b8f1585ce21c3eb,1686665603,22.948447695,0.3409130513716328,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,30.928987422321786,2023-06-13 14:13:23+00:00
1947,1947,17521408,0x0b5090e92d4acf0e52324311efffe4e482a3ac3fe8d7a0dd168d8bbeb789161e,1687270139,26.210790507,0.3853273736900862,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,13.085021772267648,2023-06-20 14:08:59+00:00
1963,1963,17564674,0xcdfae5ec8d3b4806e146b4417f93b93fe61fea6fea0defdd8a6b5cbb7f54c098,1687795559,17.578985568,0.2601672988237855,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,18.201999577469007,2023-06-26 16:05:59+00:00
1979,1979,17613751,0xd4b7bfa52f0ee0d2109cb81b0375df4588ab7c461ea7c5a6bb35ee362baa0895,1688391119,28.019860431,0.4134120257640817,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,24.760101675118467,2023-07-03 13:31:59+00:00
1995,1995,17670600,0x20842ba24cf6275069a65ce6a070d6b18a88631cbc6d82e0f8bd70cbd211019c,1689081263,31.073396262,0.4595957284225503,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,30.89664460399765,2023-07-11 13:14:23+00:00
2011,2011,17714917,0x992d98d9027b666bd9ebb1571242ad0f2a2d42247633c6076eb8a26f0c23045c,1689620375,39.378846457,0.5804758573687314,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,21.43890785894224,2023-07-17 18:59:35+00:00
2034,2034,17753607,0x4abc5c08cacb801abe716c358fbbb3b5f3475e82ff75b64a7b7307cd5067d07e,1690088603,15.108079152,0.1675431739952644,0x326377a6b92ec69acbbfe2de1eb1d7c9008e4c89,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,31.623336527718408,2023-07-23 05:03:23+00:00
2042,2042,17764853,0x45564385d7b8c4ba64433c66c4634c9eddd93098829ff80e1c185b313c31ef33,1690224563,47.737963175,0.6760523361861455,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,4.308132389926992,2023-07-24 18:49:23+00:00
2057,2057,17814965,0xf98045aa69685ecf8089e7f9c6f7c05786222d4f5724396f52fb44622b28b77e,1690830311,33.461309734,0.4818313829403612,0x723b030ea11dc3bf01f4cc3ee10a8a1c54d35776,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,8.691938461415246,2023-07-31 19:05:11+00:00
2072,2072,17841839,0xbad54b4e1aa5fcc5d7bed9b3fb013fc5d8b04a97bb128cd3b969c749aebb2cdc,1691154731,25.250989897,0.3565909441868484,0xa1a2851d339ad08a82811638fc6789148c80a428,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,13.806419840666356,2023-08-04 13:12:11+00:00
2095,2095,17864220,0x747f3100d857ff09892041ed5b389665086d19bc64208104507bd59904ee1fc5,1691425415,61.386968462,0.9952659374829106,0x326377a6b92ec69acbbfe2de1eb1d7c9008e4c89,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,4.427228692269915,2023-08-07 16:23:35+00:00
2102,2102,17914613,0x3e08416cf27015e44cf0230fd6e0db39aa6643b49e96993f016f8cb64bdb1a37,1692034499,43.306963439,0.6498050494396495,0xa1a2851d339ad08a82811638fc6789148c80a428,0xfdc770353dc0bfce80a17ab8a6a2e7d80590f1ba,easy_2_stake,7.866119887586174,2023-08-14 17:34:59+00:00
